slot,seed,profile,method,finite_gap,method_label,running_mean_finite_gap
170,1005,balanced,full_candidate_exact,0.0,FC-Common,55.07391562546524
171,1005,balanced,full_candidate_exact,10.79320070743779,FC-Common,54.816469608499965
172,1005,balanced,full_candidate_exact,15.950879818734393,FC-Common,54.591813020119815
173,1005,balanced,full_candidate_exact,3.7599455396029953,FC-Common,54.29967585069156
174,1005,balanced,full_candidate_exact,96.42515526902751,FC-Common,54.5403928759392
175,1005,balanced,full_candidate_exact,46.89840754575744,FC-Common,54.49697250474498
176,1005,balanced,full_candidate_exact,0.0,FC-Common,54.18908000471817
177,1005,balanced,full_candidate_exact,99.51428012148426,FC-Common,54.44371596043034
178,1005,balanced,full_candidate_exact,0.0,FC-Common,54.13956112266257
179,1005,balanced,full_candidate_exact,8.437301788049808,FC-Common,53.885659681914724
180,1005,balanced,full_candidate_exact,34.38353441664367,FC-Common,53.777913133487814
181,1005,balanced,full_candidate_exact,50.06883364309033,FC-Common,53.757533575848264
182,1005,balanced,full_candidate_exact,0.0,FC-Common,53.46377656177259
183,1005,balanced,full_candidate_exact,0.0,FC-Common,53.17321255871948
184,1005,balanced,full_candidate_exact,53.25303713221001,FC-Common,53.17364404290051
185,1005,balanced,full_candidate_exact,11.881662087453153,FC-Common,52.95164413991424
186,1005,balanced,full_candidate_exact,0.0,FC-Common,52.66848026750828
187,1005,balanced,full_candidate_exact,72.96548315000473,FC-Common,52.77644304879815
188,1005,balanced,full_candidate_exact,0.0,FC-Common,52.49720260938652
189,1005,balanced,full_candidate_exact,0.0,FC-Common,52.22090154302133
190,1005,balanced,full_candidate_exact,111.90585187794932,FC-Common,52.53338819398954
191,1005,balanced,full_candidate_exact,69.14914651270374,FC-Common,52.61992860189951
192,1005,balanced,full_candidate_exact,0.0,FC-Common,52.34728648479122
193,1005,balanced,full_candidate_exact,0.0,FC-Common,52.07745511115827
194,1005,balanced,full_candidate_exact,5.366411330762276,FC-Common,51.83791129689983
195,1005,balanced,full_candidate_exact,124.79472092863216,FC-Common,52.210139917469895
196,1005,balanced,full_candidate_exact,4.84583549717172,FC-Common,51.96971197625011
197,1005,balanced,full_candidate_exact,3.0653401429117366,FC-Common,51.722720199314054
198,1005,balanced,full_candidate_exact,2.9083125902379834,FC-Common,51.47742166861518
199,1005,balanced,full_candidate_exact,5.090616385823523,FC-Common,51.245487642201226
0,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.0
1,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.0
2,1005,balanced,myopic_reoptimization,1.1990605256434037,Myopic Re-optimization,0.39968684188113457
3,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.2997651314108509
4,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.23981210512868073
5,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.19984342094056728
6,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.17129436080620053
7,1005,balanced,myopic_reoptimization,0.0,Myopic Re-optimization,0.14988256570542546
8,1005,balanced,myopic_reoptimization,0.2041497674601373,Myopic Re-optimization,0.15591225478928233
9,1005,balanced,myopic_reoptimization,2.5227600990712062,Myopic Re-optimization,0.39259703921747474
10,1005,balanced,myopic_reoptimization,7.728801457216946,Myopic Re-optimization,1.059524713581063
11,1005,balanced,myopic_reoptimization,13.23526469184506,Myopic Re-optimization,2.0741697117697293
12,1005,balanced,myopic_reoptimization,20.243860686590978,Myopic Re-optimization,3.471838248294441
13,1005,balanced,myopic_reoptimization,30.17877749659226,Myopic Re-optimization,5.37947676603
14,1005,balanced,myopic_reoptimization,43.18886611311103,Myopic Re-optimization,7.900102722502068
15,1005,balanced,myopic_reoptimization,55.71207175619571,Myopic Re-optimization,10.888350787107921
16,1005,balanced,myopic_reoptimization,69.11452330097984,Myopic Re-optimization,14.313419758512152
17,1005,balanced,myopic_reoptimization,78.08415409839813,Myopic Re-optimization,17.856238332950262
18,1005,balanced,myopic_reoptimization,86.16539949400396,Myopic Re-optimization,21.45145734142677
19,1005,balanced,myopic_reoptimization,92.69493896634005,Myopic Re-optimization,25.013631422672436
20,1005,balanced,myopic_reoptimization,97.28882243457656,Myopic Re-optimization,28.45530718514406
21,1005,balanced,myopic_reoptimization,98.82658215164258,Myopic Re-optimization,31.654001501803087
22,1005,balanced,myopic_reoptimization,100.80530729585917,Myopic Re-optimization,34.660580014588135
23,1005,balanced,myopic_reoptimization,99.775916927955,Myopic Re-optimization,37.373719052645086
24,1005,balanced,myopic_reoptimization,99.2769397818398,Myopic Re-optimization,39.84984788181288
25,1005,balanced,myopic_reoptimization,98.25170628292165,Myopic Re-optimization,42.09607320493244
26,1005,balanced,myopic_reoptimization,96.65591573697532,Myopic Re-optimization,44.11680811352662
27,1005,balanced,myopic_reoptimization,94.32247189851024,Myopic Re-optimization,45.90986753441889
28,1005,balanced,myopic_reoptimization,90.93930243827252,Myopic Re-optimization,47.462606669034535
29,1005,balanced,myopic_reoptimization,88.5127684941749,Myopic Re-optimization,48.830945396539214
30,1005,balanced,myopic_reoptimization,86.99479191246121,Myopic Re-optimization,50.062037219633474
31,1005,balanced,myopic_reoptimization,83.3762274812077,Myopic Re-optimization,51.103105665307666
32,1005,balanced,myopic_reoptimization,80.99354196828017,Myopic Re-optimization,52.00887646236744
33,1005,balanced,myopic_reoptimization,79.02217346125758,Myopic Re-optimization,52.80338519762891
34,1005,balanced,myopic_reoptimization,76.02435819537845,Myopic Re-optimization,53.46684156899319
35,1005,balanced,myopic_reoptimization,73.62418634747439,Myopic Re-optimization,54.02676781283989
36,1005,balanced,myopic_reoptimization,70.86431765064208,Myopic Re-optimization,54.48183672737508
37,1005,balanced,myopic_reoptimization,68.08462871687232,Myopic Re-optimization,54.83980493762501
38,1005,balanced,myopic_reoptimization,66.6031604822324,Myopic Re-optimization,55.14142943876879
39,1005,balanced,myopic_reoptimization,63.677854383636486,Myopic Re-optimization,55.35484006239049
40,1005,balanced,myopic_reoptimization,61.413627811753486,Myopic Re-optimization,55.50261537335056
41,1005,balanced,myopic_reoptimization,59.082104174007554,Myopic Re-optimization,55.58784129717572
42,1005,balanced,myopic_reoptimization,57.00306854455482,Myopic Re-optimization,55.62075355874268
43,1005,balanced,myopic_reoptimization,54.97981239516548,Myopic Re-optimization,55.60618671411592
44,1005,balanced,myopic_reoptimization,53.13357633194369,Myopic Re-optimization,55.551239816734316
45,1005,balanced,myopic_reoptimization,51.34828322079704,Myopic Re-optimization,55.45987119508351
46,1005,balanced,myopic_reoptimization,49.68701999839152,Myopic Re-optimization,55.33704457387729
47,1005,balanced,myopic_reoptimization,47.86988862744147,Myopic Re-optimization,55.18147882499321
48,1005,balanced,myopic_reoptimization,46.07537046180323,Myopic Re-optimization,54.99563987880566
49,1005,balanced,myopic_reoptimization,44.34016873694157,Myopic Re-optimization,54.782530455968384
50,1005,balanced,myopic_reoptimization,42.68532682320392,Myopic Re-optimization,54.5453303847377
51,1005,balanced,myopic_reoptimization,40.95174586019164,Myopic Re-optimization,54.283915297727205
52,1005,balanced,myopic_reoptimization,39.25237719866334,Myopic Re-optimization,54.000301371329776
53,1005,balanced,myopic_reoptimization,37.7472500361975,Myopic Re-optimization,53.699318939197695
54,1005,balanced,myopic_reoptimization,36.46156696681703,Myopic Re-optimization,53.38590526697259
55,1005,balanced,myopic_reoptimization,35.132188734279225,Myopic Re-optimization,53.05994604317449
56,1005,balanced,myopic_reoptimization,33.88025868129034,Myopic Re-optimization,52.72346029998354
57,1005,balanced,myopic_reoptimization,32.70461734140906,Myopic Re-optimization,52.378307835180536
58,1005,balanced,myopic_reoptimization,31.67919695242944,Myopic Re-optimization,52.027475447337295
59,1005,balanced,myopic_reoptimization,30.671499486809694,Myopic Re-optimization,51.67154251466184
60,1005,balanced,myopic_reoptimization,29.641817728714443,Myopic Re-optimization,51.31039948538401
61,1005,balanced,myopic_reoptimization,28.594093824839888,Myopic Re-optimization,50.94400745860104
62,1005,balanced,myopic_reoptimization,27.586890534400027,Myopic Re-optimization,50.57325957091532
63,1005,balanced,myopic_reoptimization,24.822950218177937,Myopic Re-optimization,50.17091098727879
64,1005,balanced,myopic_reoptimization,24.78898499435604,Myopic Re-optimization,49.7804198181569
65,1005,balanced,myopic_reoptimization,23.892598546758904,Myopic Re-optimization,49.3881801019236
66,1005,balanced,myopic_reoptimization,21.71442476663543,Myopic Re-optimization,48.97513897751631
67,1005,balanced,myopic_reoptimization,23.381560713189344,Myopic Re-optimization,48.59876282657033
68,1005,balanced,myopic_reoptimization,22.626103665110577,Myopic Re-optimization,48.222347476404245
69,1005,balanced,myopic_reoptimization,20.609592419146395,Myopic Re-optimization,47.827879547014845
70,1005,balanced,myopic_reoptimization,18.524492251449374,Myopic Re-optimization,47.41515578228857
71,1005,balanced,myopic_reoptimization,19.3226478801933,Myopic Re-optimization,47.02498206142614
72,1005,balanced,myopic_reoptimization,19.88625208186073,Myopic Re-optimization,46.65321863704853
73,1005,balanced,myopic_reoptimization,16.778196917914215,Myopic Re-optimization,46.249502127330494
74,1005,balanced,myopic_reoptimization,17.293917641778364,Myopic Re-optimization,45.86342766752314
75,1005,balanced,myopic_reoptimization,18.21346728311749,Myopic Re-optimization,45.499612399307274
76,1005,balanced,myopic_reoptimization,18.38826939803345,Myopic Re-optimization,45.14751703565437
77,1005,balanced,myopic_reoptimization,17.372380981385504,Myopic Re-optimization,44.79142554777913
78,1005,balanced,myopic_reoptimization,21.705419195490663,Myopic Re-optimization,44.49919761926914
79,1005,balanced,myopic_reoptimization,17.371452684708515,Myopic Re-optimization,44.16010080758714
80,1005,balanced,myopic_reoptimization,17.953651194202678,Myopic Re-optimization,43.83656439260708
81,1005,balanced,myopic_reoptimization,16.64721316492279,Myopic Re-optimization,43.504986938610934
82,1005,balanced,myopic_reoptimization,15.50825728051592,Myopic Re-optimization,43.16767694273027
83,1005,balanced,myopic_reoptimization,15.1817157965624,Myopic Re-optimization,42.834510738609225
84,1005,balanced,myopic_reoptimization,15.493032109787125,Myopic Re-optimization,42.512846284152495
85,1005,balanced,myopic_reoptimization,17.440541038601395,Myopic Re-optimization,42.22130785106469
86,1005,balanced,myopic_reoptimization,14.388355455875171,Myopic Re-optimization,41.90138885801653
87,1005,balanced,myopic_reoptimization,16.511815749131074,Myopic Re-optimization,41.612870981779196
88,1005,balanced,myopic_reoptimization,13.922946573644367,Myopic Re-optimization,41.30174823562038
89,1005,balanced,myopic_reoptimization,13.688598535252254,Myopic Re-optimization,40.99493546117185
90,1005,balanced,myopic_reoptimization,14.164650012265383,Myopic Re-optimization,40.70009715953551
91,1005,balanced,myopic_reoptimization,13.378004900738915,Myopic Re-optimization,40.40311789585294
92,1005,balanced,myopic_reoptimization,13.134583304402838,Myopic Re-optimization,40.10990784648251
93,1005,balanced,myopic_reoptimization,13.00381942581555,Myopic Re-optimization,39.821545203709455
94,1005,balanced,myopic_reoptimization,13.188623862593715,Myopic Re-optimization,39.54119866327666
95,1005,balanced,myopic_reoptimization,12.75639040990103,Myopic Re-optimization,39.26219024397066
96,1005,balanced,myopic_reoptimization,12.66468574348488,Myopic Re-optimization,38.98798916664607
97,1005,balanced,myopic_reoptimization,12.564997621326938,Myopic Re-optimization,38.71836680393873
98,1005,balanced,myopic_reoptimization,12.471646529259884,Myopic Re-optimization,38.45324841732581
99,1005,balanced,myopic_reoptimization,12.414383555558288,Myopic Re-optimization,38.19285976870813
100,1005,balanced,myopic_reoptimization,12.358119974067108,Myopic Re-optimization,37.937070265790894
101,1005,balanced,myopic_reoptimization,12.631959255546915,Myopic Re-optimization,37.68898094216105
102,1005,balanced,myopic_reoptimization,12.28402334804025,Myopic Re-optimization,37.442330868431725
103,1005,balanced,myopic_reoptimization,12.232599224318562,Myopic Re-optimization,37.199929602622944
104,1005,balanced,myopic_reoptimization,12.185051022469054,Myopic Re-optimization,36.96169266376434
105,1005,balanced,myopic_reoptimization,12.15270663520846,Myopic Re-optimization,36.727645625759095
106,1005,balanced,myopic_reoptimization,12.12375006341108,Myopic Re-optimization,36.49770267657827
107,1005,balanced,myopic_reoptimization,12.104772415581806,Myopic Re-optimization,36.271842211198674
108,1005,balanced,myopic_reoptimization,12.094138693881746,Myopic Re-optimization,36.050028417461824
109,1005,balanced,myopic_reoptimization,12.098166487290086,Myopic Re-optimization,35.832284218096625
110,1005,balanced,myopic_reoptimization,12.101476490952848,Myopic Re-optimization,35.61849315749173
111,1005,balanced,myopic_reoptimization,12.118611941883216,Myopic Re-optimization,35.40867278949522
112,1005,balanced,myopic_reoptimization,12.131807893728194,Myopic Re-optimization,35.202682834665424
113,1005,balanced,myopic_reoptimization,12.173587097172856,Myopic Re-optimization,35.00067322293303
114,1005,balanced,myopic_reoptimization,12.236187491054409,Myopic Re-optimization,34.80272117309061
115,1005,balanced,myopic_reoptimization,12.279874975409824,Myopic Re-optimization,34.60855870586922
116,1005,balanced,myopic_reoptimization,12.330059857998153,Myopic Re-optimization,34.41814418580195
117,1005,balanced,myopic_reoptimization,12.381759246114768,Myopic Re-optimization,34.23139516088934
118,1005,balanced,myopic_reoptimization,12.42825349428557,Myopic Re-optimization,34.048175483018724
119,1005,balanced,myopic_reoptimization,12.483389242463716,Myopic Re-optimization,33.8684689310141
120,1005,balanced,myopic_reoptimization,12.542750795677364,Myopic Re-optimization,33.69222332658983
121,1005,balanced,myopic_reoptimization,12.612317197649816,Myopic Re-optimization,33.51943721077885
122,1005,balanced,myopic_reoptimization,13.09417049231712,Myopic Re-optimization,33.353378131766966
123,1005,balanced,myopic_reoptimization,13.531366053379145,Myopic Re-optimization,33.19352319565093
124,1005,balanced,myopic_reoptimization,13.981418311254686,Myopic Re-optimization,33.03982635657576
125,1005,balanced,myopic_reoptimization,14.45574054593618,Myopic Re-optimization,32.892333612046876
126,1005,balanced,myopic_reoptimization,14.955370978529343,Myopic Re-optimization,32.751097685798705
127,1005,balanced,myopic_reoptimization,15.47473980597988,Myopic Re-optimization,32.61612613986262
128,1005,balanced,myopic_reoptimization,16.039370271234475,Myopic Re-optimization,32.48762415638488
129,1005,balanced,myopic_reoptimization,16.627432180929645,Myopic Re-optimization,32.36562267965061
130,1005,balanced,myopic_reoptimization,17.24899388480759,Myopic Re-optimization,32.25022856671288
131,1005,balanced,myopic_reoptimization,17.883910896250768,Myopic Re-optimization,32.141392826785136
132,1005,balanced,myopic_reoptimization,14.585579609106276,Myopic Re-optimization,32.0093942311635
133,1005,balanced,myopic_reoptimization,18.91646915837532,Myopic Re-optimization,31.911685835097906
134,1005,balanced,myopic_reoptimization,18.12856933856176,Myopic Re-optimization,31.809588675864305
135,1005,balanced,myopic_reoptimization,20.74032379048072,Myopic Re-optimization,31.72819702229531
136,1005,balanced,myopic_reoptimization,20.71063685090394,Myopic Re-optimization,31.647776875058877
137,1005,balanced,myopic_reoptimization,22.3021948494644,Myopic Re-optimization,31.580055266177755
138,1005,balanced,myopic_reoptimization,19.16593932577848,Myopic Re-optimization,31.49074507955618
139,1005,balanced,myopic_reoptimization,21.50325183361588,Myopic Re-optimization,31.419405842085176
140,1005,balanced,myopic_reoptimization,24.805018606089,Myopic Re-optimization,31.372495294312156
141,1005,balanced,myopic_reoptimization,24.87908429959305,Myopic Re-optimization,31.326767047870472
142,1005,balanced,myopic_reoptimization,26.04847248685303,Myopic Re-optimization,31.289855897094125
143,1005,balanced,myopic_reoptimization,27.35791472748633,Myopic Re-optimization,31.262550750082962
144,1005,balanced,myopic_reoptimization,28.72734536619953,Myopic Re-optimization,31.245066575021696
145,1005,balanced,myopic_reoptimization,30.022281490995056,Myopic Re-optimization,31.236691334720142
146,1005,balanced,myopic_reoptimization,31.28252390120872,Myopic Re-optimization,31.237003120886733
147,1005,balanced,myopic_reoptimization,31.96975471113637,Myopic Re-optimization,31.241954145145176
148,1005,balanced,myopic_reoptimization,33.70157071044957,Myopic Re-optimization,31.25846163887205
149,1005,balanced,myopic_reoptimization,34.41977476302009,Myopic Re-optimization,31.279537059699706
150,1005,balanced,myopic_reoptimization,36.013712538807,Myopic Re-optimization,31.31088921519048
151,1005,balanced,myopic_reoptimization,37.18295312895714,Myopic Re-optimization,31.349521214623156
152,1005,balanced,myopic_reoptimization,38.28210180637393,Myopic Re-optimization,31.39483219888297
153,1005,balanced,myopic_reoptimization,39.61818223415423,Myopic Re-optimization,31.448230575735376
154,1005,balanced,myopic_reoptimization,40.99304343654842,Myopic Re-optimization,31.50981001354707
155,1005,balanced,myopic_reoptimization,42.472216699025125,Myopic Re-optimization,31.580081851274493
156,1005,balanced,myopic_reoptimization,44.10311189783727,Myopic Re-optimization,31.65984637386407
157,1005,balanced,myopic_reoptimization,45.54608911170499,Myopic Re-optimization,31.747733986128885
158,1005,balanced,myopic_reoptimization,47.39724496429142,Myopic Re-optimization,31.84615858347582
159,1005,balanced,myopic_reoptimization,48.786700869531046,Myopic Re-optimization,31.952036972763665
160,1005,balanced,myopic_reoptimization,50.44198396472393,Myopic Re-optimization,32.06688136401807
161,1005,balanced,myopic_reoptimization,52.24833724883979,Myopic Re-optimization,32.19145825219599
162,1005,balanced,myopic_reoptimization,54.1205806279736,Myopic Re-optimization,32.32599274529892
163,1005,balanced,myopic_reoptimization,56.16903751265113,Myopic Re-optimization,32.471377164612036
164,1005,balanced,myopic_reoptimization,58.40955572301459,Myopic Re-optimization,32.62857824678418
165,1005,balanced,myopic_reoptimization,60.83132557302315,Myopic Re-optimization,32.79847431501454
166,1005,balanced,myopic_reoptimization,63.31652404088095,Myopic Re-optimization,32.98121712774427
167,1005,balanced,myopic_reoptimization,65.94172598108412,Myopic Re-optimization,33.17741063282368
168,1005,balanced,myopic_reoptimization,68.73529006450599,Myopic Re-optimization,33.387812286265586
169,1005,balanced,myopic_reoptimization,71.74706431893901,Myopic Re-optimization,33.613454945281305
170,1005,balanced,myopic_reoptimization,74.91709142885861,Myopic Re-optimization,33.8549966791034
171,1005,balanced,myopic_reoptimization,78.26570471089462,Myopic Re-optimization,34.1131984699859
172,1005,balanced,myopic_reoptimization,81.94679984875984,Myopic Re-optimization,34.38969327564356
173,1005,balanced,myopic_reoptimization,85.80264388645855,Myopic Re-optimization,34.68517000329192
174,1005,balanced,myopic_reoptimization,90.0556168523583,Myopic Re-optimization,35.00157255671515
175,1005,balanced,myopic_reoptimization,94.58072646397886,Myopic Re-optimization,35.34009047664279
176,1005,balanced,myopic_reoptimization,99.37166523051631,Myopic Re-optimization,35.70185078598671
177,1005,balanced,myopic_reoptimization,104.4271604277942,Myopic Re-optimization,36.0879480311654
178,1005,balanced,myopic_reoptimization,109.8126881811254,Myopic Re-optimization,36.499818087869095
179,1005,balanced,myopic_reoptimization,115.49380414761822,Myopic Re-optimization,36.93867356597881
180,1005,balanced,myopic_reoptimization,121.48359611987917,Myopic Re-optimization,37.40577258561362
181,1005,balanced,myopic_reoptimization,128.092905731864,Myopic Re-optimization,37.90405353696664
182,1005,balanced,myopic_reoptimization,135.00785339624144,Myopic Re-optimization,38.43467539412115
183,1005,balanced,myopic_reoptimization,142.25197357919933,Myopic Re-optimization,38.99889984077918
184,1005,balanced,myopic_reoptimization,150.21016707563876,Myopic Re-optimization,39.60004182583248
185,1005,balanced,myopic_reoptimization,158.81268096554868,Myopic Re-optimization,40.24096999325031
186,1005,balanced,myopic_reoptimization,168.30337091339243,Myopic Re-optimization,40.925795666620054
187,1005,balanced,myopic_reoptimization,178.59893662409058,Myopic Re-optimization,41.65809960788319
188,1005,balanced,myopic_reoptimization,189.3346448276593,Myopic Re-optimization,42.43945698999841
189,1005,balanced,myopic_reoptimization,200.3910936278371,Myopic Re-optimization,43.27078139335545
190,1005,balanced,myopic_reoptimization,212.27645946617577,Myopic Re-optimization,44.15562787541211
191,1005,balanced,myopic_reoptimization,225.43912486816492,Myopic Re-optimization,45.09981275558269
192,1005,balanced,myopic_reoptimization,238.98204058880532,Myopic Re-optimization,46.104383884252236
193,1005,balanced,myopic_reoptimization,253.24900612497456,Myopic Re-optimization,47.17213966899823
194,1005,balanced,myopic_reoptimization,268.3610976521227,Myopic Re-optimization,48.306442017629635
195,1005,balanced,myopic_reoptimization,283.9062802505496,Myopic Re-optimization,49.508482008613925
196,1005,balanced,myopic_reoptimization,301.69564838315,Myopic Re-optimization,50.788619908992274
197,1005,balanced,myopic_reoptimization,7474.3936943783265,Myopic Re-optimization,88.28157483055456
198,1005,balanced,myopic_reoptimization,7533.113428370169,Myopic Re-optimization,125.69279017497473
199,1005,balanced,myopic_reoptimization,365.7149383895485,Myopic Re-optimization,126.89290091604762
0,1005,balanced,proposed_full,0.0,DCEE,0.0
1,1005,balanced,proposed_full,0.0,DCEE,0.0
2,1005,balanced,proposed_full,0.0,DCEE,0.0
3,1005,balanced,proposed_full,0.0,DCEE,0.0
4,1005,balanced,proposed_full,0.0,DCEE,0.0
5,1005,balanced,proposed_full,0.0,DCEE,0.0
6,1005,balanced,proposed_full,0.0,DCEE,0.0
7,1005,balanced,proposed_full,0.0,DCEE,0.0
8,1005,balanced,proposed_full,0.0,DCEE,0.0
9,1005,balanced,proposed_full,0.0,DCEE,0.0
10,1005,balanced,proposed_full,0.0,DCEE,0.0
11,1005,balanced,proposed_full,0.0,DCEE,0.0
12,1005,balanced,proposed_full,0.0,DCEE,0.0
13,1005,balanced,proposed_full,0.0,DCEE,0.0
14,1005,balanced,proposed_full,0.0,DCEE,0.0
15,1005,balanced,proposed_full,0.0,DCEE,0.0
16,1005,balanced,proposed_full,0.0,DCEE,0.0
17,1005,balanced,proposed_full,0.0,DCEE,0.0
18,1005,balanced,proposed_full,0.0037249456446488,DCEE,0.00019604977077098947
19,1005,balanced,proposed_full,0.0,DCEE,0.00018624728223244
20,1005,balanced,proposed_full,0.0,DCEE,0.00017737836403089523
21,1005,balanced,proposed_full,0.0,DCEE,0.0001693157111204
22,1005,balanced,proposed_full,0.0667731918372283,DCEE,0.0030651364122555257
23,1005,balanced,proposed_full,0.0,DCEE,0.002937422395078212
24,1005,balanced,proposed_full,0.003686745306112,DCEE,0.002967395311519564
25,1005,balanced,proposed_full,0.0,DCEE,0.002853264722614965
26,1005,balanced,proposed_full,0.0038742051810913,DCEE,0.002891077332188163
27,1005,balanced,proposed_full,0.0042582227861203,DCEE,0.002939903955542882
28,1005,balanced,proposed_full,0.0005846053136906,DCEE,0.0028586867609962517
29,1005,balanced,proposed_full,0.0,DCEE,0.0027633972022963766
30,1005,balanced,proposed_full,0.0,DCEE,0.0026742553570610096
31,1005,balanced,proposed_full,0.0,DCEE,0.002590684877152853
32,1005,balanced,proposed_full,0.007329094732654,DCEE,0.002734273054592282
33,1005,balanced,proposed_full,0.0,DCEE,0.0026538532588689795
34,1005,balanced,proposed_full,0.0,DCEE,0.0025780288800441517
35,1005,balanced,proposed_full,0.0,DCEE,0.0025064169667095917
36,1005,balanced,proposed_full,0.0104200483999647,DCEE,0.002720298897338108
37,1005,balanced,proposed_full,0.0179288831423036,DCEE,0.0031205247985214104
38,1005,balanced,proposed_full,0.0234439735061187,DCEE,0.0036416388679469816
39,1005,balanced,proposed_full,0.0598718660046415,DCEE,0.005047394546364345
40,1005,balanced,proposed_full,0.015782187080731,DCEE,0.005309218754519629
41,1005,balanced,proposed_full,0.2158411360069294,DCEE,0.010321883451005577
42,1005,balanced,proposed_full,0.0,DCEE,0.0100818396498194
43,1005,balanced,proposed_full,0.0,DCEE,0.009852706930505323
44,1005,balanced,proposed_full,0.0,DCEE,0.009633757887605204
45,1005,balanced,proposed_full,0.0,DCEE,0.00942432836830944
46,1005,balanced,proposed_full,0.00530888074627,DCEE,0.009336765652946897
47,1005,balanced,proposed_full,0.1367248200408539,DCEE,0.01199068345269496
48,1005,balanced,proposed_full,0.0,DCEE,0.011745975627129757
49,1005,balanced,proposed_full,0.0,DCEE,0.011511056114587161
50,1005,balanced,proposed_full,0.0,DCEE,0.011285349131948197
51,1005,balanced,proposed_full,0.0,DCEE,0.01106832318710304
52,1005,balanced,proposed_full,0.0027020168909075,DCEE,0.010910468351325767
53,1005,balanced,proposed_full,0.0031989863732633,DCEE,0.010767663129509795
54,1005,balanced,proposed_full,0.0,DCEE,0.01057188743624598
55,1005,balanced,proposed_full,1762.6081081045877,DCEE,31.48552789131395
56,1005,balanced,proposed_full,0.0119854799063432,DCEE,30.9333604805875
57,1005,balanced,proposed_full,0.0024509889813089,DCEE,30.400068937628774
58,1005,balanced,proposed_full,0.0249034426501566,DCEE,29.88523562415456
59,1005,balanced,proposed_full,2066.8692673511027,DCEE,63.83496948627036
60,1005,balanced,proposed_full,0.0,DCEE,62.788494576659375
61,1005,balanced,proposed_full,0.0,DCEE,61.775776922197124
62,1005,balanced,proposed_full,2212.9771797618487,DCEE,95.92183093552492
63,1005,balanced,proposed_full,0.1360064918262651,DCEE,94.42517742859214
64,1005,balanced,proposed_full,0.0,DCEE,92.97248239122918
65,1005,balanced,proposed_full,0.0182184365257853,DCEE,91.56408445252156
66,1005,balanced,proposed_full,0.0344046643776891,DCEE,90.19796982881792
67,1005,balanced,proposed_full,0.0,DCEE,88.87152909604117
68,1005,balanced,proposed_full,0.0,DCEE,87.58353592073624
69,1005,balanced,proposed_full,0.0,DCEE,86.33234255044
70,1005,balanced,proposed_full,0.0035321646746524,DCEE,85.11644381261232
71,1005,balanced,proposed_full,0.0,DCEE,83.9342709818816
72,1005,balanced,proposed_full,0.0,DCEE,82.78448644788321
73,1005,balanced,proposed_full,2491.166862172512,DCEE,115.33019422794577
74,1005,balanced,proposed_full,0.0023245550482897,DCEE,113.79248929897379
75,1005,balanced,proposed_full,2415.3633000904283,DCEE,144.0763157567561
76,1005,balanced,proposed_full,14.89463711753433,DCEE,142.39863161858437
77,1005,balanced,proposed_full,0.0,DCEE,140.57300813629485
78,1005,balanced,proposed_full,0.0,DCEE,138.79360297001264
79,1005,balanced,proposed_full,0.0453804031094478,DCEE,137.05925018792635
80,1005,balanced,proposed_full,0.0,DCEE,135.36716067943343
81,1005,balanced,proposed_full,0.1127546066434206,DCEE,133.71771670293597
82,1005,balanced,proposed_full,121.81016470947544,DCEE,133.57425222108705
83,1005,balanced,proposed_full,3.834433453640486,DCEE,132.02973056909363
84,1005,balanced,proposed_full,41.23523917575767,DCEE,130.9615600821132
85,1005,balanced,proposed_full,15.49675738210408,DCEE,129.6189460972294
86,1005,balanced,proposed_full,0.0,DCEE,128.12907315358308
87,1005,balanced,proposed_full,0.0,DCEE,126.67306095865601
88,1005,balanced,proposed_full,0.0,DCEE,125.24976813889583
89,1005,balanced,proposed_full,0.0,DCEE,123.85810404846364
90,1005,balanced,proposed_full,0.0,DCEE,122.49702598199701
91,1005,balanced,proposed_full,0.0,DCEE,121.16553656914922
92,1005,balanced,proposed_full,0.0,DCEE,119.86268133722288
93,1005,balanced,proposed_full,0.0,DCEE,118.5875464293801
94,1005,balanced,proposed_full,0.0,DCEE,117.33925646696557
95,1005,balanced,proposed_full,0.0,DCEE,116.11697254543468
96,1005,balanced,proposed_full,0.0,DCEE,114.91989035424463
97,1005,balanced,proposed_full,0.0,DCEE,113.74723841185437
98,1005,balanced,proposed_full,22.804176058994017,DCEE,112.82862162041133
99,1005,balanced,proposed_full,0.0,DCEE,111.70033540420722
100,1005,balanced,proposed_full,1.3139632595248258,DCEE,110.60740102653709
101,1005,balanced,proposed_full,0.0,DCEE,109.5230147419632
102,1005,balanced,proposed_full,0.0,DCEE,108.45968450174996
103,1005,balanced,proposed_full,1.0212763301933592,DCEE,107.42662288471577
104,1005,balanced,proposed_full,0.0,DCEE,106.40351219057561
105,1005,balanced,proposed_full,0.0,DCEE,105.39970547179661
106,1005,balanced,proposed_full,17.434756111480965,DCEE,104.57760314132636
107,1005,balanced,proposed_full,0.0,DCEE,103.60929200112889
